datetime,E0,E1,E2,E3
1900-01-03 05:27:00,84,100,22,23
1900-01-03 05:28:00,75,93,26,21
1900-01-03 05:29:00,58,92,31,20
1900-01-03 05:30:00,54,104,30,18
1900-01-03 05:31:00,47,80,32,25
1900-01-03 05:32:00,64,87,30,30
1900-01-03 05:33:00,56,97,23,22
1900-01-03 05:34:00,61,91,24,20
1900-01-03 05:35:00,61,102,25,30
1900-01-03 05:36:00,61,97,25,29
1900-01-03 05:37:00,58,103,25,23
1900-01-03 05:38:00,51,94,31,26
1900-01-03 05:39:00,56,115,15,15
1900-01-03 05:40:00,65,92,21,23
1900-01-03 05:41:00,65,97,23,28
1900-01-03 05:42:00,67,107,24,31
1900-01-03 05:43:00,46,85,24,29
1900-01-03 05:44:00,56,114,28,32
1900-01-03 05:45:00,50,110,23,26
1900-01-03 05:46:00,42,106,28,32
1900-01-03 05:47:00,48,107,29,27
1900-01-03 05:48:00,51,81,33,32
1900-01-03 05:49:00,58,106,32,25
1900-01-03 05:50:00,46,90,35,36
1900-01-03 05:51:00,53,89,33,27
1900-01-03 05:52:00,58,97,23,24
1900-01-03 05:53:00,43,100,28,24
1900-01-03 05:54:00,55,115,27,30
1900-01-03 05:55:00,45,100,26,35
1900-01-03 05:56:00,58,119,24,32
1900-01-03 05:57:00,57,98,23,31
1900-01-03 05:58:00,56,94,31,33
1900-01-03 05:59:00,66,95,36,18
1900-01-03 06:00:00,58,95,27,17
1900-01-03 06:01:00,58,102,24,40
1900-01-03 06:02:00,41,122,35,18
1900-01-03 06:03:00,64,102,34,32
1900-01-03 06:04:00,55,110,27,24
1900-01-03 06:05:00,51,99,31,37
1900-01-03 06:06:00,56,105,19,35
1900-01-03 06:07:00,55,85,28,38
1900-01-03 06:08:00,57,93,33,27
1900-01-03 06:09:00,51,80,36,24
1900-01-03 06:10:00,55,82,34,26
1900-01-03 06:11:00,64,113,37,32
1900-01-03 06:12:00,45,104,31,23
1900-01-03 06:13:00,57,94,37,27
1900-01-03 06:14:00,48,85,32,35
1900-01-03 06:15:00,50,106,37,25
1900-01-03 06:16:00,55,103,30,34
1900-01-03 06:17:00,46,120,41,43
1900-01-03 06:18:00,58,94,31,23
1900-01-03 06:19:00,51,99,29,28
1900-01-03 06:20:00,54,103,28,22
1900-01-03 06:21:00,49,106,35,32
1900-01-03 06:22:00,55,96,40,32
1900-01-03 06:23:00,51,88,37,36
1900-01-03 06:24:00,50,104,36,35
1900-01-03 06:25:00,45,95,38,31
1900-01-03 06:26:00,46,106,22,37
1900-01-03 06:27:00,59,97,21,32
1900-01-03 06:28:00,56,81,45,37
1900-01-03 06:29:00,41,96,22,39
1900-01-03 06:30:00,62,101,37,32
1900-01-03 06:31:00,58,92,28,28
1900-01-03 06:32:00,50,76,42,31
1900-01-03 06:33:00,48,95,40,37
1900-01-03 06:34:00,32,75,43,29
1900-01-03 06:35:00,50,98,31,27
1900-01-03 06:36:00,58,113,28,35
1900-01-03 06:37:00,47,94,30,36
1900-01-03 06:38:00,58,98,37,30
1900-01-03 06:39:00,41,102,27,25
1900-01-03 06:40:00,48,95,31,39
1900-01-03 06:41:00,46,90,39,35
1900-01-03 06:42:00,46,101,29,42
1900-01-03 06:43:00,58,96,39,29
1900-01-03 06:44:00,35,100,48,27
1900-01-03 06:45:00,38,106,27,30
1900-01-03 06:46:00,50,103,32,40
1900-01-03 06:47:00,47,119,26,32
1900-01-03 06:48:00,47,71,36,39
1900-01-03 06:49:00,65,90,36,36
1900-01-03 06:50:00,47,94,41,41
1900-01-03 06:51:00,46,102,39,28
1900-01-03 06:52:00,52,111,35,36
1900-01-03 06:53:00,43,109,41,33
1900-01-03 06:54:00,49,93,36,39
1900-01-03 06:55:00,54,94,41,51
1900-01-03 06:56:00,53,103,44,33
1900-01-03 06:57:00,46,113,36,36
1900-01-03 06:58:00,62,109,32,40
1900-01-03 06:59:00,47,109,35,35
1900-01-03 07:00:00,49,96,41,29
1900-01-03 07:01:00,39,97,33,48
1900-01-03 07:02:00,42,98,31,41
1900-01-03 07:03:00,49,97,40,44
1900-01-03 07:04:00,55,98,40,46
1900-01-03 07:05:00,49,108,34,37
1900-01-03 07:06:00,42,77,28,33
1900-01-03 07:07:00,31,87,43,33
1900-01-03 07:08:00,37,93,39,42
1900-01-03 07:09:00,47,94,47,36
1900-01-03 07:10:00,38,93,33,41
1900-01-03 07:11:00,43,100,31,38
1900-01-03 07:12:00,47,83,34,51
1900-01-03 07:13:00,51,90,44,36
1900-01-03 07:14:00,44,98,36,36
1900-01-03 07:15:00,34,101,43,40
1900-01-03 07:16:00,40,107,41,41
1900-01-03 07:17:00,46,106,45,39
1900-01-03 07:18:00,41,111,40,45
1900-01-03 07:19:00,41,106,36,33
1900-01-03 07:20:00,36,88,43,47
1900-01-03 07:21:00,39,96,36,45
1900-01-03 07:22:00,44,95,39,45
1900-01-03 07:23:00,38,92,44,48
1900-01-03 07:24:00,46,89,39,40
1900-01-03 07:25:00,55,86,32,52
1900-01-03 07:26:00,40,99,52,45
1900-01-03 07:27:00,36,109,48,42
1900-01-03 07:28:00,55,92,50,46
1900-01-03 07:29:00,46,99,41,48
1900-01-03 07:30:00,44,87,36,42
1900-01-03 07:31:00,40,107,36,36
1900-01-03 07:32:00,48,103,45,46
1900-01-03 07:33:00,43,92,40,47
1900-01-03 07:34:00,46,98,45,33
1900-01-03 07:35:00,42,76,42,54
1900-01-03 07:36:00,51,92,55,53
1900-01-03 07:37:00,51,101,39,40
1900-01-03 07:38:00,47,106,39,39
1900-01-03 07:39:00,45,101,44,30
1900-01-03 07:40:00,38,82,45,50
1900-01-03 07:41:00,48,106,42,50
1900-01-03 07:42:00,30,94,49,46
1900-01-03 07:43:00,55,105,36,41
1900-01-03 07:44:00,45,96,50,35
1900-01-03 07:45:00,32,105,49,42
1900-01-03 07:46:00,36,92,48,42
1900-01-03 07:47:00,44,111,51,57
1900-01-03 07:48:00,42,94,44,36
1900-01-03 07:49:00,35,89,56,35
1900-01-03 07:50:00,43,88,49,43
1900-01-03 07:51:00,44,99,45,48
1900-01-03 07:52:00,40,108,49,35
1900-01-03 07:53:00,45,101,52,32
1900-01-03 07:54:00,40,100,46,49
1900-01-03 07:55:00,43,103,39,41
1900-01-03 07:56:00,40,75,49,48
1900-01-03 07:57:00,40,73,51,48
1900-01-03 07:58:00,36,114,36,44
1900-01-03 07:59:00,38,75,58,41
1900-01-03 08:00:00,45,99,57,50
1900-01-03 08:01:00,47,84,43,54
1900-01-03 08:02:00,44,107,42,28
1900-01-03 08:03:00,48,103,32,45
1900-01-03 08:04:00,47,109,54,42
1900-01-03 08:05:00,36,89,54,46
1900-01-03 08:06:00,34,83,50,39
1900-01-03 08:07:00,46,86,44,57
1900-01-03 08:08:00,47,80,38,54
1900-01-03 08:09:00,46,96,45,45
1900-01-03 08:10:00,40,80,45,56
1900-01-03 08:11:00,38,87,60,44
1900-01-03 08:12:00,44,100,39,52
1900-01-03 08:13:00,42,83,38,48
1900-01-03 08:14:00,40,99,46,50
1900-01-03 08:15:00,35,114,52,48
1900-01-03 08:16:00,34,79,38,41
1900-01-03 08:17:00,39,88,35,46
1900-01-03 08:18:00,42,76,52,39
1900-01-03 08:19:00,40,93,44,42
1900-01-03 08:20:00,49,92,51,53
1900-01-03 08:21:00,36,99,52,49
1900-01-03 08:22:00,54,97,47,49
1900-01-03 08:23:00,34,90,44,57
1900-01-03 08:24:00,37,100,53,64
1900-01-03 08:25:00,33,91,57,41
1900-01-03 08:26:00,37,99,30,51
1900-01-03 08:27:00,45,103,48,38
1900-01-03 08:28:00,40,90,45,51
1900-01-03 08:29:00,36,84,49,54
1900-01-03 08:30:00,36,88,42,49
1900-01-03 08:31:00,49,98,61,47
1900-01-03 08:32:00,37,84,57,49
1900-01-03 08:33:00,39,82,48,55
1900-01-03 08:34:00,47,94,59,56
1900-01-03 08:35:00,39,94,47,54
1900-01-03 08:36:00,36,85,55,50
1900-01-03 08:37:00,39,76,51,64
1900-01-03 08:38:00,51,99,53,49
1900-01-03 08:39:00,31,96,51,52
1900-01-03 08:40:00,39,92,44,55
1900-01-03 08:41:00,30,103,48,47
1900-01-03 08:42:00,44,82,42,58
1900-01-03 08:43:00,34,79,45,58
1900-01-03 08:44:00,34,83,56,64
1900-01-03 08:45:00,37,98,52,58
1900-01-03 08:46:00,36,97,51,43
1900-01-03 08:47:00,50,92,60,50
1900-01-03 08:48:00,39,99,67,49
1900-01-03 08:49:00,39,78,54,47
1900-01-03 08:50:00,23,91,40,51
1900-01-03 08:51:00,35,85,54,50
1900-01-03 08:52:00,30,95,57,48
1900-01-03 08:53:00,49,85,51,56
1900-01-03 08:54:00,36,89,50,54
1900-01-03 08:55:00,34,95,52,41
1900-01-03 08:56:00,48,87,58,63
1900-01-03 08:57:00,40,77,59,41
1900-01-03 08:58:00,48,107,57,61
1900-01-03 08:59:00,43,96,53,49
1900-01-03 09:00:00,36,100,67,43
1900-01-03 09:01:00,42,103,52,53
1900-01-03 09:02:00,43,89,54,60
1900-01-03 09:03:00,34,82,57,55
1900-01-03 09:04:00,34,82,50,61
1900-01-03 09:05:00,34,95,61,58
1900-01-03 09:06:00,38,86,60,59
1900-01-03 09:07:00,49,94,67,47
1900-01-03 09:08:00,47,89,61,62
1900-01-03 09:09:00,39,109,45,57
1900-01-03 09:10:00,44,85,53,48
1900-01-03 09:11:00,38,84,51,57
1900-01-03 09:12:00,30,91,50,37
1900-01-03 09:13:00,39,92,54,49
1900-01-03 09:14:00,34,88,53,64
1900-01-03 09:15:00,24,74,50,48
1900-01-03 09:16:00,39,97,58,51
1900-01-03 09:17:00,35,79,56,63
1900-01-03 09:18:00,35,99,43,59
1900-01-03 09:19:00,43,97,66,57
1900-01-03 09:20:00,29,96,43,69
1900-01-03 09:21:00,37,100,63,56
1900-01-03 09:22:00,41,89,51,44
1900-01-03 09:23:00,44,107,45,56
1900-01-03 09:24:00,37,96,55,43
1900-01-03 09:25:00,34,91,62,58
1900-01-03 09:26:00,31,96,57,54
1900-01-03 09:27:00,30,99,63,61
1900-01-03 09:28:00,39,90,60,48
1900-01-03 09:29:00,36,81,49,60
1900-01-03 09:30:00,30,95,59,52
1900-01-03 09:31:00,30,97,50,58
1900-01-03 09:32:00,29,77,59,61
1900-01-03 09:33:00,34,107,38,58
1900-01-03 09:34:00,34,105,51,51
1900-01-03 09:35:00,34,85,67,61
1900-01-03 09:36:00,37,84,49,49
1900-01-03 09:37:00,41,70,53,47
1900-01-03 09:38:00,45,100,65,63
1900-01-03 09:39:00,43,99,61,65
1900-01-03 09:40:00,57,93,59,58
1900-01-03 09:41:00,29,85,71,51
1900-01-03 09:42:00,39,77,58,65
1900-01-03 09:43:00,43,87,45,61
1900-01-03 09:44:00,29,86,58,60
1900-01-03 09:45:00,40,77,45,54
1900-01-03 09:46:00,30,107,60,44
1900-01-03 09:47:00,33,78,55,54
1900-01-03 09:48:00,38,76,63,38
1900-01-03 09:49:00,41,87,50,51
1900-01-03 09:50:00,34,94,62,59
1900-01-03 09:51:00,29,75,54,52
1900-01-03 09:52:00,35,71,60,60
1900-01-03 09:53:00,35,94,63,53
1900-01-03 09:54:00,45,83,60,72
1900-01-03 09:55:00,39,93,53,49
1900-01-03 09:56:00,24,93,63,54
1900-01-03 09:57:00,36,86,50,46
1900-01-03 09:58:00,27,83,48,56
1900-01-03 09:59:00,47,94,65,70
1900-01-03 10:00:00,40,99,67,55
1900-01-03 10:01:00,39,63,60,53
1900-01-03 10:02:00,23,86,53,55
1900-01-03 10:03:00,30,82,67,70
1900-01-03 10:04:00,32,105,62,56
1900-01-03 10:05:00,43,87,62,57
1900-01-03 10:06:00,30,78,46,70
1900-01-03 10:07:00,33,103,56,57
1900-01-03 10:08:00,36,98,39,53
1900-01-03 10:09:00,32,85,53,58
1900-01-03 10:10:00,38,100,60,67
1900-01-03 10:11:00,30,83,54,52
1900-01-03 10:12:00,29,94,62,48
1900-01-03 10:13:00,37,88,54,71
1900-01-03 10:14:00,47,91,74,53
1900-01-03 10:15:00,36,88,51,39
1900-01-03 10:16:00,42,79,56,75
1900-01-03 10:17:00,36,85,47,55
1900-01-03 10:18:00,31,76,58,50
1900-01-03 10:19:00,31,80,61,59
1900-01-03 10:20:00,30,94,57,61
1900-01-03 10:21:00,37,89,54,61
1900-01-03 10:22:00,43,88,56,55
1900-01-03 10:23:00,37,98,71,57
1900-01-03 10:24:00,24,108,58,58
1900-01-03 10:25:00,36,77,59,74
1900-01-03 10:26:00,38,90,72,53
1900-01-03 10:27:00,30,72,59,70
1900-01-03 10:28:00,26,90,54,52
1900-01-03 10:29:00,30,93,60,44
1900-01-03 10:30:00,27,86,68,60
1900-01-03 10:31:00,29,84,54,68
1900-01-03 10:32:00,27,87,49,64
1900-01-03 10:33:00,33,94,72,70
1900-01-03 10:34:00,27,96,54,59
1900-01-03 10:35:00,40,93,40,55
1900-01-03 10:36:00,35,87,76,59
1900-01-03 10:37:00,29,105,56,82
1900-01-03 10:38:00,32,85,51,59
1900-01-03 10:39:00,27,89,61,56
1900-01-03 10:40:00,35,92,62,53
1900-01-03 10:41:00,46,82,62,52
1900-01-03 10:42:00,37,96,57,54
1900-01-03 10:43:00,37,96,58,65
1900-01-03 10:44:00,35,104,60,70
1900-01-03 10:45:00,38,96,75,72
1900-01-03 10:46:00,40,76,54,59
1900-01-03 10:47:00,28,85,72,67
1900-01-03 10:48:00,37,83,53,73
1900-01-03 10:49:00,34,81,61,55
1900-01-03 10:50:00,23,86,70,64
1900-01-03 10:51:00,28,84,65,69
1900-01-03 10:52:00,26,81,72,51
1900-01-03 10:53:00,16,91,61,57
1900-01-03 10:54:00,28,88,56,65
1900-01-03 10:55:00,26,72,60,71
1900-01-03 10:56:00,27,100,83,74
1900-01-03 10:57:00,37,71,60,59
1900-01-03 10:58:00,28,96,57,58
1900-01-03 10:59:00,39,82,54,50
1900-01-03 11:00:00,39,73,53,71
1900-01-03 11:01:00,30,86,55,70
1900-01-03 11:02:00,40,94,66,57
1900-01-03 11:03:00,35,88,71,64
1900-01-03 11:04:00,37,95,73,51
1900-01-03 11:05:00,30,91,60,66
1900-01-03 11:06:00,33,93,68,58
1900-01-03 11:07:00,38,78,75,65
1900-01-03 11:08:00,32,96,56,59
1900-01-03 11:09:00,35,90,65,56
1900-01-03 11:10:00,37,78,70,53
1900-01-03 11:11:00,34,89,52,64
1900-01-03 11:12:00,30,63,58,60
1900-01-03 11:13:00,30,79,66,61
1900-01-03 11:14:00,29,98,72,62
1900-01-03 11:15:00,37,77,75,61
1900-01-03 11:16:00,29,81,59,63
1900-01-03 11:17:00,35,96,59,64
1900-01-03 11:18:00,36,91,51,52
1900-01-03 11:19:00,44,88,72,50
1900-01-03 11:20:00,30,103,71,58
1900-01-03 11:21:00,35,86,58,63
1900-01-03 11:22:00,36,71,65,64
1900-01-03 11:23:00,28,86,52,64
1900-01-03 11:24:00,26,70,66,55
1900-01-03 11:25:00,27,88,58,73
1900-01-03 11:26:00,29,83,66,61
1900-01-03 11:27:00,26,91,60,66
1900-01-03 11:28:00,33,76,56,49
1900-01-03 11:29:00,19,90,54,62
1900-01-03 11:30:00,36,80,65,69
1900-01-03 11:31:00,33,88,61,75
1900-01-03 11:32:00,28,91,62,72
1900-01-03 11:33:00,25,87,63,75
1900-01-03 11:34:00,26,78,62,69
1900-01-03 11:35:00,27,90,64,53
1900-01-03 11:36:00,27,75,65,61
1900-01-03 11:37:00,39,72,53,63
1900-01-03 11:38:00,27,92,51,62
1900-01-03 11:39:00,28,94,58,71
1900-01-03 11:40:00,24,86,63,65
1900-01-03 11:41:00,33,77,64,64
1900-01-03 11:42:00,30,94,65,62
1900-01-03 11:43:00,28,89,55,61
1900-01-03 11:44:00,31,88,74,66
1900-01-03 11:45:00,31,80,62,60
1900-01-03 11:46:00,35,68,67,63
1900-01-03 11:47:00,32,80,43,62
1900-01-03 11:48:00,31,60,50,55
1900-01-03 11:49:00,24,76,63,78
1900-01-03 11:50:00,23,85,70,67
1900-01-03 11:51:00,38,77,71,72
1900-01-03 11:52:00,34,86,76,73
1900-01-03 11:53:00,32,77,72,62
1900-01-03 11:54:00,31,100,76,58
1900-01-03 11:55:00,38,73,70,59
1900-01-03 11:56:00,28,79,54,65
1900-01-03 11:57:00,36,68,62,69
1900-01-03 11:58:00,39,81,64,60
1900-01-03 11:59:00,25,85,63,63
1900-01-03 12:00:00,25,97,72,76
1900-01-03 12:01:00,34,79,66,72
1900-01-03 12:02:00,29,76,65,55
1900-01-03 12:03:00,25,79,63,74
1900-01-03 12:04:00,27,96,62,82
1900-01-03 12:05:00,31,80,67,57
1900-01-03 12:06:00,31,81,61,62
1900-01-03 12:07:00,24,96,64,63
1900-01-03 12:08:00,25,81,63,65
1900-01-03 12:09:00,28,76,55,62
1900-01-03 12:10:00,36,81,79,69
1900-01-03 12:11:00,29,91,68,69
1900-01-03 12:12:00,31,74,73,64
1900-01-03 12:13:00,24,69,74,68
1900-01-03 12:14:00,28,96,63,58
1900-01-03 12:15:00,33,75,58,65
1900-01-03 12:16:00,30,58,60,55
1900-01-03 12:17:00,31,100,65,62
1900-01-03 12:18:00,29,77,69,67
1900-01-03 12:19:00,25,70,61,73
1900-01-03 12:20:00,31,81,64,55
1900-01-03 12:21:00,35,83,77,55
1900-01-03 12:22:00,27,83,73,75
1900-01-03 12:23:00,33,77,56,57
1900-01-03 12:24:00,31,78,74,63
1900-01-03 12:25:00,26,80,83,67
1900-01-03 12:26:00,16,98,57,75
1900-01-03 12:27:00,26,73,57,71
1900-01-03 12:28:00,31,93,63,77
1900-01-03 12:29:00,27,72,63,66
1900-01-03 12:30:00,30,63,66,69
1900-01-03 12:31:00,21,81,63,73
1900-01-03 12:32:00,23,90,69,68
1900-01-03 12:33:00,29,85,69,64
1900-01-03 12:34:00,28,92,65,72
1900-01-03 12:35:00,24,80,69,67
1900-01-03 12:36:00,19,74,59,67
1900-01-03 12:37:00,37,79,66,69
1900-01-03 12:38:00,30,105,56,65
1900-01-03 12:39:00,24,78,56,64
1900-01-03 12:40:00,24,75,63,64
1900-01-03 12:41:00,27,71,68,66
1900-01-03 12:42:00,31,70,74,73
1900-01-03 12:43:00,27,72,56,83
1900-01-03 12:44:00,30,85,76,77
1900-01-03 12:45:00,29,90,57,51
1900-01-03 12:46:00,40,92,64,66
1900-01-03 12:47:00,26,77,67,72
1900-01-03 12:48:00,26,86,76,69
1900-01-03 12:49:00,25,94,71,63
1900-01-03 12:50:00,23,73,78,67
1900-01-03 12:51:00,22,83,66,83
1900-01-03 12:52:00,21,88,70,73
1900-01-03 12:53:00,30,67,74,57
1900-01-03 12:54:00,28,74,69,68
1900-01-03 12:55:00,31,83,65,90
1900-01-03 12:56:00,25,66,68,69
1900-01-03 12:57:00,31,90,67,76
1900-01-03 12:58:00,25,93,69,63
1900-01-03 12:59:00,29,76,66,58
1900-01-03 13:00:00,25,75,64,52
1900-01-03 13:01:00,32,66,65,83
1900-01-03 13:02:00,30,89,67,65
1900-01-03 13:03:00,26,88,74,64
1900-01-03 13:04:00,28,73,83,67
1900-01-03 13:05:00,40,81,78,76
1900-01-03 13:06:00,33,67,52,69
1900-01-03 13:07:00,26,83,66,79
1900-01-03 13:08:00,22,73,73,70
1900-01-03 13:09:00,32,82,70,72
1900-01-03 13:10:00,25,75,64,61
1900-01-03 13:11:00,35,71,68,66
1900-01-03 13:12:00,24,68,84,79
1900-01-03 13:13:00,27,80,73,65
1900-01-03 13:14:00,27,76,58,81
1900-01-03 13:15:00,19,76,69,68
1900-01-03 13:16:00,14,77,91,60
1900-01-03 13:17:00,24,76,70,65
1900-01-03 13:18:00,30,79,77,80
1900-01-03 13:19:00,24,79,63,77
1900-01-03 13:20:00,31,66,59,83
1900-01-03 13:21:00,30,64,52,69
1900-01-03 13:22:00,28,72,83,72
1900-01-03 13:23:00,28,77,65,67
1900-01-03 13:24:00,26,78,64,86
1900-01-03 13:25:00,25,79,67,61
1900-01-03 13:26:00,29,68,57,72
1900-01-03 13:27:00,27,89,76,71
1900-01-03 13:28:00,27,75,69,88
1900-01-03 13:29:00,26,80,79,66
1900-01-03 13:30:00,33,54,70,73
1900-01-03 13:31:00,20,62,73,74
1900-01-03 13:32:00,32,75,61,67
1900-01-03 13:33:00,30,83,67,78
1900-01-03 13:34:00,30,90,80,75
1900-01-03 13:35:00,23,86,65,71
1900-01-03 13:36:00,24,89,82,63
1900-01-03 13:37:00,33,83,69,74
1900-01-03 13:38:00,28,66,61,98
1900-01-03 13:39:00,20,74,65,83
1900-01-03 13:40:00,29,76,81,65
1900-01-03 13:41:00,21,75,78,67
1900-01-03 13:42:00,32,84,84,71
1900-01-03 13:43:00,30,78,69,84
1900-01-03 13:44:00,25,77,72,69
1900-01-03 13:45:00,30,75,68,69
1900-01-03 13:46:00,26,79,87,67
1900-01-03 13:47:00,28,72,61,69
1900-01-03 13:48:00,30,75,73,82
1900-01-03 13:49:00,21,74,71,57
1900-01-03 13:50:00,26,66,88,84
1900-01-03 13:51:00,33,91,67,62
1900-01-03 13:52:00,24,79,74,58
1900-01-03 13:53:00,32,84,75,67
1900-01-03 13:54:00,14,74,68,73
1900-01-03 13:55:00,12,68,79,71
1900-01-03 13:56:00,26,70,76,75
1900-01-03 13:57:00,30,76,71,85
1900-01-03 13:58:00,21,80,64,77
1900-01-03 13:59:00,34,71,74,78
1900-01-03 14:00:00,33,74,99,73
1900-01-03 14:01:00,25,88,84,65
1900-01-03 14:02:00,26,83,66,68
1900-01-03 14:03:00,32,65,68,74
1900-01-03 14:04:00,35,85,72,76
1900-01-03 14:05:00,22,94,84,79
1900-01-03 14:06:00,32,66,69,62
1900-01-03 14:07:00,19,66,70,57
1900-01-03 14:08:00,30,72,67,71
1900-01-03 14:09:00,37,72,78,92
1900-01-03 14:10:00,26,75,69,69
1900-01-03 14:11:00,34,72,83,73
1900-01-03 14:12:00,34,79,58,62
1900-01-03 14:13:00,25,78,84,75
1900-01-03 14:14:00,26,74,63,75
1900-01-03 14:15:00,26,78,59,66
1900-01-03 14:16:00,29,67,68,55
1900-01-03 14:17:00,25,75,73,57
1900-01-03 14:18:00,20,64,71,76
1900-01-03 14:19:00,22,64,76,74
1900-01-03 14:20:00,22,71,86,70
1900-01-03 14:21:00,28,76,77,87
1900-01-03 14:22:00,22,82,79,80
1900-01-03 14:23:00,28,63,74,78
1900-01-03 14:24:00,34,63,65,68
1900-01-03 14:25:00,29,84,68,79
1900-01-03 14:26:00,34,64,75,74
1900-01-03 14:27:00,18,71,77,81
1900-01-03 14:28:00,23,75,62,47
1900-01-03 14:29:00,29,84,58,74
1900-01-03 14:30:00,30,79,72,57
1900-01-03 14:31:00,26,86,93,84
1900-01-03 14:32:00,23,73,70,65
1900-01-03 14:33:00,21,77,73,67
1900-01-03 14:34:00,37,81,63,75
1900-01-03 14:35:00,26,76,76,65
1900-01-03 14:36:00,28,72,76,66
1900-01-03 14:37:00,24,75,66,71
1900-01-03 14:38:00,26,74,55,83
1900-01-03 14:39:00,22,76,58,73
1900-01-03 14:40:00,23,72,77,73
1900-01-03 14:41:00,21,71,75,55
1900-01-03 14:42:00,21,71,71,66
1900-01-03 14:43:00,23,73,87,89
1900-01-03 14:44:00,27,80,81,67
1900-01-03 14:45:00,23,90,78,76
1900-01-03 14:46:00,30,84,69,74
1900-01-03 14:47:00,27,57,80,70
1900-01-03 14:48:00,27,72,74,75
1900-01-03 14:49:00,21,79,82,73
1900-01-03 14:50:00,31,76,47,64
1900-01-03 14:51:00,20,69,75,76
1900-01-03 14:52:00,22,73,58,74
1900-01-03 14:53:00,27,90,84,69
1900-01-03 14:54:00,27,79,66,80
1900-01-03 14:55:00,21,63,68,69
1900-01-03 14:56:00,31,74,76,71
1900-01-03 14:57:00,20,97,66,82
1900-01-03 14:58:00,27,75,67,68
1900-01-03 14:59:00,28,82,71,73
1900-01-03 15:00:00,32,68,83,66
1900-01-03 15:01:00,27,63,74,66
1900-01-03 15:02:00,31,56,74,74
1900-01-03 15:03:00,26,89,55,70
1900-01-03 15:04:00,32,69,66,76
1900-01-03 15:05:00,24,68,71,84
1900-01-03 15:06:00,23,71,89,74
1900-01-03 15:07:00,20,61,67,75
1900-01-03 15:08:00,24,81,75,73
1900-01-03 15:09:00,27,73,71,82
1900-01-03 15:10:00,30,84,76,85
1900-01-03 15:11:00,26,74,74,88
1900-01-03 15:12:00,28,77,64,76
1900-01-03 15:13:00,22,65,77,80
1900-01-03 15:14:00,22,71,75,85
1900-01-03 15:15:00,18,84,69,77
1900-01-03 15:16:00,26,69,80,76
1900-01-03 15:17:00,25,86,70,79
1900-01-03 15:18:00,21,72,72,78
1900-01-03 15:19:00,27,64,83,68
1900-01-03 15:20:00,23,68,69,68
1900-01-03 15:21:00,26,84,74,74
1900-01-03 15:22:00,18,81,67,81
1900-01-03 15:23:00,29,87,67,73
1900-01-03 15:24:00,23,72,75,76
1900-01-03 15:25:00,30,75,71,75
1900-01-03 15:26:00,14,70,76,79
1900-01-03 15:27:00,22,90,85,74
1900-01-03 15:28:00,24,64,75,82
1900-01-03 15:29:00,29,76,75,66
1900-01-03 15:30:00,30,74,74,82
1900-01-03 15:31:00,27,91,82,90
1900-01-03 15:32:00,23,69,86,84
1900-01-03 15:33:00,21,76,89,83
1900-01-03 15:34:00,23,77,77,80
1900-01-03 15:35:00,26,70,81,76
1900-01-03 15:36:00,40,81,86,48
1900-01-03 15:37:00,29,78,78,68
1900-01-03 15:38:00,24,73,76,96
1900-01-03 15:39:00,24,66,79,84
1900-01-03 15:40:00,24,76,79,70
1900-01-03 15:41:00,25,100,68,58
1900-01-03 15:42:00,25,86,69,58
1900-01-03 15:43:00,25,67,75,75
1900-01-03 15:44:00,22,69,82,78
1900-01-03 15:45:00,19,73,73,83
1900-01-03 15:46:00,24,85,76,59
1900-01-03 15:47:00,23,71,75,60
1900-01-03 15:48:00,21,71,75,81
1900-01-03 15:49:00,31,68,82,66
1900-01-03 15:50:00,27,79,67,88
1900-01-03 15:51:00,28,70,83,67
1900-01-03 15:52:00,21,84,91,67
1900-01-03 15:53:00,23,59,85,67
1900-01-03 15:54:00,22,85,84,79
1900-01-03 15:55:00,14,63,81,75
1900-01-03 15:56:00,24,59,77,98
1900-01-03 15:57:00,28,68,49,79
1900-01-03 15:58:00,17,74,69,77
1900-01-03 15:59:00,24,71,97,74
1900-01-03 16:00:00,19,76,84,78
1900-01-03 16:01:00,26,86,71,70
1900-01-03 16:02:00,20,77,58,69
1900-01-03 16:03:00,24,79,58,76
1900-01-03 16:04:00,24,73,76,85
1900-01-03 16:05:00,20,65,79,67
1900-01-03 16:06:00,25,68,84,76
1900-01-03 16:07:00,26,75,61,80
1900-01-03 16:08:00,24,76,82,80
1900-01-03 16:09:00,19,62,67,52
1900-01-03 16:10:00,21,57,89,75
1900-01-03 16:11:00,20,71,67,79
1900-01-03 16:12:00,22,92,68,72
1900-01-03 16:13:00,21,69,68,52
1900-01-03 16:14:00,24,72,80,73
1900-01-03 16:15:00,25,62,75,71
1900-01-03 16:16:00,23,75,99,72
1900-01-03 16:17:00,23,74,79,75
1900-01-03 16:18:00,29,65,78,76
1900-01-03 16:19:00,26,54,74,72
1900-01-03 16:20:00,19,57,79,70
1900-01-03 16:21:00,26,75,71,85
1900-01-03 16:22:00,24,73,70,77
1900-01-03 16:23:00,20,69,77,95
1900-01-03 16:24:00,30,86,86,67
1900-01-03 16:25:00,28,79,68,88
1900-01-03 16:26:00,34,76,77,61
1900-01-03 16:27:00,19,67,80,76
1900-01-03 16:28:00,19,78,81,74
1900-01-03 16:29:00,28,72,53,68
1900-01-03 16:30:00,23,80,76,87
1900-01-03 16:31:00,21,45,80,77
